Name,Length,EffectiveLength,TPM,NumReads,MGI symbol,Gene name
ENSMUSG00000099623,920,768.13,0,0,,
ENSMUSG00000109272,551,399.46,0,0,,
ENSMUSG00000094010,924,772.12,0,0,,
ENSMUSG00000094501,960,808.12,0,0,,
ENSMUSG00000093986,918,766.13,0,0,,
ENSMUSG00000092616,570,418.42,0,0,,
ENSMUSG00000094680,945,793.12,0,0,,
ENSMUSG00000094001,918,766.13,0,0,,
ENSMUSG00000094385,924,772.12,0,0,,
ENSMUSG00000109269,555,403.45,0,0,,
ENSMUSG00000101436,1581,1428.99,0,0,,
ENSMUSG00000109000,464,312.8,0,0,,
ENSMUSG00000109253,542,390.47,0,0,,
ENSMUSG00000094221,924,772.12,0,0,,
ENSMUSG00000095309,924,772.12,0,0,,
ENSMUSG00000096813,966,814.12,0,0,,
ENSMUSG00000093890,918,766.13,0,0,,
ENSMUSG00000095758,924,772.12,0,0,,
ENSMUSG00000094879,924,772.12,0,0,,
ENSMUSG00000095185,920,768.13,0,0,,
ENSMUSG00000109259,547,395.46,0,0,,
ENSMUSG00000109516,1654,1501.55,0,0,,
ENSMUSG00000109380,420,269.25,0,0,,
ENSMUSG00000108907,1848,1695.99,0,0,,
ENSMUSG00000094208,924,772.12,0,0,,
ENSMUSG00000096741,924,772.12,0,0,,
ENSMUSG00000093941,921,769.13,0,0,,
ENSMUSG00000108879,568,416.43,0,0,,
ENSMUSG00000101076,603,451.36,0,0,,
ENSMUSG00000109300,417,266.29,0,0,,
ENSMUSG00000074322,894,742.13,0,0,,
ENSMUSG00000101280,905,753.13,0,0,,
ENSMUSG00000109557,474,322.74,0,0,,
ENSMUSG00000109276,509,357.57,0,0,,
ENSMUSG00000096513,945,793.12,0,0,,
ENSMUSG00000096760,918,766.13,0,0,,
ENSMUSG00000109569,147,33.52,0,0,,
ENSMUSG00000095064,924,772.12,0,0,,
ENSMUSG00000095191,924,772.12,0,0,,
ENSMUSG00000092506,921,769.13,0,0,,
ENSMUSG00000109092,503,351.6,0,0,,
ENSMUSG00000095976,1719,1566.55,0,0,,
ENSMUSG00000108853,420,269.25,0,0,,
ENSMUSG00000109405,2184,2031.99,0,0,,
ENSMUSG00000095962,924,772.12,0,0,,
ENSMUSG00000095287,924,772.12,0,0,,
ENSMUSG00000095163,921,769.13,0,0,,
ENSMUSG00000109263,492,340.66,0,0,,
ENSMUSG00000096283,1244,1091.56,0,0,,
ENSMUSG00000109041,369,219.22,0,0,,
ENSMUSG00000096304,924,772.12,0,0,,
ENSMUSG00000096348,966,814.12,0,0,,
ENSMUSG00000095273,918,766.13,0,0,,
ENSMUSG00000096071,924,772.12,0,0,,
ENSMUSG00000094981,924,772.12,0,0,,
ENSMUSG00000094149,921,769.13,0,0,,
ENSMUSG00000109411,580,428.41,0,0,,
ENSMUSG00000101948,907,755.13,0,0,,
ENSMUSG00000109444,499,347.62,0,0,,
ENSMUSG00000108944,521,369.53,0,0,,
ENSMUSG00000093871,924,772.12,0,0,,
ENSMUSG00000095816,963,811.12,0,0,,
ENSMUSG00000093917,918,766.13,0,0,,
ENSMUSG00000095543,924,772.12,0,0,,
ENSMUSG00000094542,924,772.12,0,0,,
ENSMUSG00000096871,966,814.12,0,0,,
ENSMUSG00000093853,918,766.13,0,0,,
ENSMUSG00000095383,924,772.12,0,0,,
ENSMUSG00000094748,924,772.12,0,0,,
ENSMUSG00000095984,921,769.13,0,0,,
ENSMUSG00000109043,564,412.44,0,0,,
ENSMUSG00000109396,1438,1285.99,0,0,,
ENSMUSG00000109567,434,283.1,0,0,,
ENSMUSG00000109247,2183,2030.99,0,0,,
ENSMUSG00000094905,924,772.12,0,0,,
ENSMUSG00000092547,966,814.12,0,0,,
ENSMUSG00000095081,921,769.13,0,0,,
ENSMUSG00000109169,562,410.44,0,0,,
ENSMUSG00000095363,1244,1091.56,0,0,,
ENSMUSG00000109546,369,219.22,0,0,,
ENSMUSG00000095619,894,742.13,0,0,,
ENSMUSG00000094700,924,772.12,0,0,,
ENSMUSG00000100654,960,808.12,0,0,,
ENSMUSG00000095931,918,766.13,0,0,,
ENSMUSG00000108922,150,35.26,0,0,,
ENSMUSG00000094931,924,772.12,0,0,,
ENSMUSG00000109514,576,424.42,0,0,,
ENSMUSG00000102023,906,754.13,0,0,,
ENSMUSG00000109072,439,288.04,0,0,,
ENSMUSG00000109345,542,390.47,0,0,,
ENSMUSG00000092297,960,808.12,0,0,,
ENSMUSG00000094532,918,766.13,0,0,,
ENSMUSG00000094934,924,772.12,0,0,,
ENSMUSG00000096601,924,772.12,0,0,,
ENSMUSG00000094684,920,768.13,0,0,,
ENSMUSG00000109098,547,395.46,0,0,,
ENSMUSG00000095683,1719,1566.55,0,0,,
ENSMUSG00000109085,420,269.25,0,0,,
ENSMUSG00000109535,2178,2025.99,0,0,,
ENSMUSG00000095358,924,772.12,0,0,,
ENSMUSG00000092462,705,553.27,0,0,,
ENSMUSG00000096073,921,769.13,0,0,,
ENSMUSG00000109024,568,416.43,0,0,,
ENSMUSG00000094682,1458,1305.99,0,0,,
ENSMUSG00000109425,452,300.9,0,0,,
ENSMUSG00000045693,2001,1848.67,0,0,,
ENSMUSG00000015721,3219,3066.65,0,0,,
ENSMUSG00000095946,110,15.88,0,0,,
ENSMUSG00000108946,597,445.37,0,0,,
ENSMUSG00000109477,569,417.43,0,0,,
ENSMUSG00000092496,923,771.12,0,0,,
ENSMUSG00000090715,1813,1660.55,0,0,,
ENSMUSG00000108936,782,630.23,0,0,,
ENSMUSG00000109182,706,554.27,0,0,,
ENSMUSG00000074291,4488,4336.03,0,0,,
ENSMUSG00000094602,2211,2059.41,0,0,,
ENSMUSG00000094187,915,763.13,0,0,,
ENSMUSG00000062483,2646,2493.53,0,0,,
ENSMUSG00000035523,9059,8906.99,0,0,,
ENSMUSG00000115021,6530,6378.36,0,0,,
ENSMUSG00000090411,5000,4848.05,0,0,,
ENSMUSG00000092629,890,738.13,0,0,,
ENSMUSG00000109318,612,460.35,0,0,,
ENSMUSG00000109310,411,260.37,0,0,,
ENSMUSG00000095632,1897,1744.56,0,0,,
ENSMUSG00000096859,2476,2324.29,0,0,,
ENSMUSG00000057513,930,778.12,0,0,,
ENSMUSG00000109210,926,774.12,0,0,,
ENSMUSG00000062598,2248,2095.81,0,0,,
ENSMUSG00000046924,4054,3901.55,0,0,,
ENSMUSG00000092473,5060,4907.99,0,0,,
ENSMUSG00000109065,476,324.73,0,0,,
ENSMUSG00000097425,4111,3958.99,0,0,,
ENSMUSG00000092456,1713,1560.99,0,0,,
ENSMUSG00000118318,5221,5069.06,0,0,,
ENSMUSG00000095331,309,161.86,0,0,,
ENSMUSG00000108960,300,153.51,0,0,,
ENSMUSG00000108703,582,430.41,0,0,,
ENSMUSG00000068962,2508,2355.65,0,0,,
ENSMUSG00000108361,626,474.34,0,0,,
ENSMUSG00000118477,1321,1168.99,0,0,,
ENSMUSG00000118444,475,323.73,0,0,,
ENSMUSG00000108567,439,288.04,0,0,,
ENSMUSG00000082802,358,208.55,0,0,,
ENSMUSG00000088354,126,22.6,0,0,,
ENSMUSG00000117477,1973,1820.99,0,0,,
ENSMUSG00000011632,843,691.18,0,0,,
ENSMUSG00000097215,1184,1031.99,0,0,,
ENSMUSG00000108787,238,98.72,0,0,,
ENSMUSG00000108768,337,188.32,0,0,,
ENSMUSG00000108430,203,70.84,0,0,,
ENSMUSG00000045587,812,660.44,0,0,,
ENSMUSG00000108404,406,255.45,0,0,,
ENSMUSG00000011350,1239,1087.56,0,0,,
ENSMUSG00000108302,526,374.51,0,0,,
ENSMUSG00000011349,1619,1466.99,0,0,,
ENSMUSG00000108675,314,166.53,0,0,,
ENSMUSG00000098802,66,4.08,0,0,,
ENSMUSG00000099258,64,3.33,0,0,,
ENSMUSG00000098441,110,15.88,0,0,,
ENSMUSG00000074274,748,596.32,0,0,,
ENSMUSG00000098325,58,2.77,0,0,,
ENSMUSG00000108523,1194,1041.99,0,0,,
ENSMUSG00000108503,952,800.12,0,0,,
ENSMUSG00000081732,1312,1159.99,0,0,,
ENSMUSG00000108579,198,72.17,0,0,,
ENSMUSG00000108553,2228,2075.99,0,0,,
ENSMUSG00000108304,577,425.42,0,0,,
ENSMUSG00000061702,948,796.49,0,0,,
ENSMUSG00000108691,288,142.5,0,0,,
ENSMUSG00000097017,3902,3749.99,0,0,,
ENSMUSG00000076445,96,11.5,0,0,,
ENSMUSG00000092999,107,14.81,0,0,,
ENSMUSG00000108809,352,202.76,0,0,,
ENSMUSG00000091233,372,222.14,0,0,,
ENSMUSG00000108552,169,46.88,0,0,,
ENSMUSG00000108589,1139,986.99,0,0,,
ENSMUSG00000108606,1279,1126.99,0,0,,
ENSMUSG00000108413,2503,2350.99,0,0,,
ENSMUSG00000040583,1875,1722.99,0,0,,
ENSMUSG00000108342,754,602.24,0,0,,
ENSMUSG00000108544,1090,937.99,0,0,,
ENSMUSG00000040660,1876,1723.99,0,0,,
ENSMUSG00000092514,547,395.46,0,0,,
ENSMUSG00000046130,5544,5391.72,0,0,,
ENSMUSG00000108698,273,128.97,0,0,,
ENSMUSG00000108431,745,593.25,0,0,,
ENSMUSG00000074254,1738,1585.99,0,0,,
ENSMUSG00000040614,2418,2266.19,0,0,,
ENSMUSG00000040601,3293,3141.24,0,0,,
ENSMUSG00000094866,110,15.88,0,0,,
ENSMUSG00000054102,2464,2312.47,0,0,,
ENSMUSG00000091924,5413,5260.6,0,0,,
ENSMUSG00000040650,2189,2036.99,0,0,,
ENSMUSG00000108692,482,330.71,0,0,,
ENSMUSG00000066704,1883,1731.09,0,0,,
ENSMUSG00000049685,1184,1032.37,0,0,,
ENSMUSG00000005547,958,806.16,0,0,,
ENSMUSG00000108487,1471,1318.99,0,0,,
ENSMUSG00000108731,577,425.42,0,0,,
ENSMUSG00000091867,2621,2468.49,0,0,,
ENSMUSG00000060407,2569,2416.99,0,0,,
ENSMUSG00000108637,814,662.2,0,0,,
ENSMUSG00000118450,341,192.16,0,0,,
ENSMUSG00000108682,358,208.55,0,0,,
ENSMUSG00000052974,1070,918.19,0,0,,
ENSMUSG00000108306,247,106.29,0,0,,
ENSMUSG00000078787,1572,1419.49,0,0,,
ENSMUSG00000093348,88,9.59,0,0,,
ENSMUSG00000089661,590,440.4,0,0,,
ENSMUSG00000080533,120,19.88,0,0,,
ENSMUSG00000084974,2130,1977.99,0,0,,
ENSMUSG00000083622,625,473.34,0,0,,
ENSMUSG00000092367,556,404.45,0,0,,
ENSMUSG00000108416,421,270.24,0,0,,
ENSMUSG00000108592,878,726.14,0,0,,
ENSMUSG00000108520,2926,2773.99,0,0,,
ENSMUSG00000109262,852,700.17,0,0,,
ENSMUSG00000064793,106,14.47,0,0,,
ENSMUSG00000108968,2297,2144.99,0,0,,
ENSMUSG00000109502,270,126.3,0,0,,
ENSMUSG00000046750,825,673.94,0,0,,
ENSMUSG00000003436,1379,1227.49,0,0,,
ENSMUSG00000077711,125,22.13,0,0,,
ENSMUSG00000109201,342,193.12,0,0,,
ENSMUSG00000099417,763,611.28,0,0,,
ENSMUSG00000060747,582,430.41,0,0,,
ENSMUSG00000108925,318,170.29,0,0,,
ENSMUSG00000098558,60,2.09,0,0,,
ENSMUSG00000108905,2262,2109.99,0,0,,
ENSMUSG00000108865,3203,3050.99,0,0,,
ENSMUSG00000109017,698,546.27,0,0,,
ENSMUSG00000105563,66,4.08,0,0,,
ENSMUSG00000097079,1893,1740.99,0,0,,
ENSMUSG00000089219,59,2.09,0,0,,
ENSMUSG00000090009,451,299.91,0,0,,
ENSMUSG00000061115,171,48.18,0,0,,
ENSMUSG00000109351,474,322.74,0,0,,
ENSMUSG00000074224,5314,5161.99,0,0,,
ENSMUSG00000046958,7491,7338.99,0,0,,
ENSMUSG00000100400,2451,2298.99,0,0,,
ENSMUSG00000100111,1334,1181.99,0,0,,
ENSMUSG00000065385,116,18.21,0,0,,
ENSMUSG00000049123,2761,2608.88,0,0,,
ENSMUSG00000065659,107,14.81,0,0,,
ENSMUSG00000109205,227,89.68,0,0,,
ENSMUSG00000089139,83,8.54,0,0,,
ENSMUSG00000109565,865,713.16,0,0,,
ENSMUSG00000090331,416,265.3,0,0,,
ENSMUSG00000098873,59,2.09,0,0,,
ENSMUSG00000109218,420,269.25,0,0,,
ENSMUSG00000093495,96,11.5,0,0,,
ENSMUSG00000108926,1088,935.99,0,0,,
ENSMUSG00000109142,111,16.25,0,0,,
ENSMUSG00000100512,731,579.25,0,0,,
ENSMUSG00000093571,371,221.17,0,0,,
ENSMUSG00000118440,408,257.42,0,0,,
ENSMUSG00000109049,292,146.16,0,0,,
ENSMUSG00000064982,193,63.4,0,0,,
ENSMUSG00000109467,180,54.21,0,0,,
ENSMUSG00000036915,1820,1668.92,0,0,,
ENSMUSG00000087009,1339,1186.99,0,0,,
ENSMUSG00000062132,2383,2230.49,0,0,,
ENSMUSG00000109102,196,65.6,0,0,,
ENSMUSG00000106236,77,7.19,0,0,,
ENSMUSG00000036826,1205,1052.99,0,0,,
ENSMUSG00000098553,58,2.77,0,0,,
ENSMUSG00000006311,1048,895.99,0,0,,
ENSMUSG00000049761,612,460.39,0,0,,
ENSMUSG00000013083,531,379.91,0,0,,
ENSMUSG00000066620,528,376.51,0,0,,
ENSMUSG00000051314,1227,1074.83,0,0,,
ENSMUSG00000019429,1430,1277.49,0,0,,
ENSMUSG00000044453,4175,4022.99,0,0,,
ENSMUSG00000101029,509,357.57,0,0,,
ENSMUSG00000090357,279,134.34,0,0,,
ENSMUSG00000098783,60,2.09,0,0,,
ENSMUSG00000036578,657,504.81,0,0,,
ENSMUSG00000100985,815,663.31,0,0,,
ENSMUSG00000099536,787,635.22,0,0,,
ENSMUSG00000099357,268,124.53,0,0,,
ENSMUSG00000101554,338,189.28,0,0,,
ENSMUSG00000036521,439,288.06,0,0,,
ENSMUSG00000062556,424,273.2,0,0,,
ENSMUSG00000078754,339,190.24,0,0,,
ENSMUSG00000095257,419,268.26,0,0,,
ENSMUSG00000101325,340,191.2,0,0,,
ENSMUSG00000100358,271,127.19,0,0,,
ENSMUSG00000101658,290,144.33,0,0,,
ENSMUSG00000099795,457,305.86,0,0,,
ENSMUSG00000100754,270,126.3,0,0,,
ENSMUSG00000101065,280,135.24,0,0,,
ENSMUSG00000099598,337,188.32,0,0,,
ENSMUSG00000100734,463,311.81,0,0,,
ENSMUSG00000102002,330,181.66,0,0,,
ENSMUSG00000100639,199,67.83,0,0,,
ENSMUSG00000101545,556,404.45,0,0,,
ENSMUSG00000102041,463,311.81,0,0,,
ENSMUSG00000078759,419,268.26,0,0,,
ENSMUSG00000101371,997,845.11,0,0,,
ENSMUSG00000100517,463,311.81,0,0,,
ENSMUSG00000099961,327,178.8,0,0,,
ENSMUSG00000099612,249,108,0,0,,
ENSMUSG00000099344,997,845.11,0,0,,
ENSMUSG00000101807,994,842.11,0,0,,
ENSMUSG00000101765,436,285.08,0,0,,
ENSMUSG00000101270,334,185.47,0,0,,
ENSMUSG00000101248,266,122.77,0,0,,
ENSMUSG00000100926,463,311.81,0,0,,
ENSMUSG00000101039,331,182.62,0,0,,
ENSMUSG00000101025,196,65.6,0,0,,
ENSMUSG00000099396,463,311.81,0,0,,
ENSMUSG00000099826,318,170.29,0,0,,
ENSMUSG00000099581,417,266.29,0,0,,
ENSMUSG00000101327,462,310.82,0,0,,
ENSMUSG00000099673,336,187.37,0,0,,
ENSMUSG00000098013,990,838.11,0,0,,
ENSMUSG00000101824,139,29.12,0,0,,
ENSMUSG00000101504,463,311.81,0,0,,
ENSMUSG00000099729,523,371.52,0,0,,
ENSMUSG00000101638,418,267.27,0,0,,
ENSMUSG00000097982,511,359.56,0,0,,
ENSMUSG00000101520,417,266.29,0,0,,
ENSMUSG00000099394,955,803.12,0,0,,
ENSMUSG00000100657,163,43.09,0,0,,
ENSMUSG00000100513,463,311.81,0,0,,
ENSMUSG00000078757,282,137.04,0,0,,
ENSMUSG00000098185,1006,853.99,0,0,,
ENSMUSG00000100751,463,311.81,0,0,,
ENSMUSG00000100386,328,179.76,0,0,,
ENSMUSG00000100949,273,128.97,0,0,,
ENSMUSG00000094827,1009,856.99,0,0,,
ENSMUSG00000098205,1007,854.99,0,0,,
ENSMUSG00000101312,436,285.08,0,0,,
ENSMUSG00000099932,336,187.37,0,0,,
ENSMUSG00000099905,275,130.75,0,0,,
ENSMUSG00000096274,121,20.31,0,0,,
ENSMUSG00000100613,463,311.81,0,0,,
ENSMUSG00000100577,121,20.31,0,0,,
ENSMUSG00000097952,992,840.11,0,0,,
ENSMUSG00000099549,139,29.12,0,0,,
ENSMUSG00000099821,463,311.81,0,0,,
ENSMUSG00000097972,463,311.38,0,0,,
ENSMUSG00000100443,333,184.52,0,0,,
ENSMUSG00000101185,275,130.75,0,0,,
ENSMUSG00000096142,121,20.31,0,0,,
ENSMUSG00000100324,463,311.81,0,0,,
ENSMUSG00000100471,103,13.5,0,0,,
ENSMUSG00000101296,337,195.48,0,0,,
ENSMUSG00000101486,982,830.11,0,0,,
ENSMUSG00000101375,139,29.12,0,0,,
ENSMUSG00000101974,463,311.81,0,0,,
ENSMUSG00000098094,448,297.34,0,0,,
ENSMUSG00000101927,139,29.12,0,0,,
ENSMUSG00000101137,460,308.83,0,0,,
ENSMUSG00000101487,334,185.47,0,0,,
ENSMUSG00000098044,991,839.11,0,0,,
ENSMUSG00000100904,139,29.12,0,0,,
ENSMUSG00000101427,463,311.81,0,0,,
ENSMUSG00000100058,523,371.52,0,0,,
ENSMUSG00000101401,402,251.52,0,0,,
ENSMUSG00000096467,520,368.54,0,0,,
ENSMUSG00000095232,418,267.27,0,0,,
ENSMUSG00000096102,962,810.12,0,0,,
ENSMUSG00000094305,523,371.52,0,0,,
ENSMUSG00000094978,421,270.24,0,0,,
ENSMUSG00000098080,1007,854.99,0,0,,
ENSMUSG00000101027,136,27.56,0,0,,
ENSMUSG00000099578,481,329.71,0,0,,
ENSMUSG00000101975,331,182.62,0,0,,
ENSMUSG00000099900,520,368.54,0,0,,
ENSMUSG00000095487,273,128.98,0,0,,
ENSMUSG00000083568,462,310.82,0,0,,
ENSMUSG00000081155,135,27.04,0,0,,
ENSMUSG00000083381,340,191.2,0,0,,
ENSMUSG00000079892,280,135.24,0,0,,
ENSMUSG00000083896,423,273.11,0,0,,
ENSMUSG00000079893,252,110.57,0,0,,
ENSMUSG00000085312,1939,1786.99,0,0,,
ENSMUSG00000094079,468,316.78,0,0,,
ENSMUSG00000046438,523,371.52,0,0,,
ENSMUSG00000078753,279,134.34,0,0,,
ENSMUSG00000081714,727,575.25,0,0,,
ENSMUSG00000101183,458,306.85,0,0,,
ENSMUSG00000094428,110,15.88,0,0,,
ENSMUSG00000081510,759,607.24,0,0,,
ENSMUSG00000084296,307,160,0,0,,
ENSMUSG00000100743,415,264.32,0,0,,
ENSMUSG00000081317,800,648.21,0,0,,
ENSMUSG00000101203,482,330.71,0,0,,
ENSMUSG00000083085,615,463.35,0,0,,
ENSMUSG00000066586,579,427.41,0,0,,
ENSMUSG00000083942,291,145.24,0,0,,
ENSMUSG00000101159,67,4.45,0,0,,
ENSMUSG00000081962,587,435.4,0,0,,
ENSMUSG00000081768,282,137.04,0,0,,
ENSMUSG00000066583,628,475.95,0,0,,
ENSMUSG00000080947,143,31.29,0,0,,
ENSMUSG00000078752,491,339.66,0,0,,
ENSMUSG00000081161,397,246.6,0,0,,
ENSMUSG00000097660,5284,5131.99,0,0,,
ENSMUSG00000078380,456,304.87,0,0,,
ENSMUSG00000082684,416,265.3,0,0,,
ENSMUSG00000081863,645,493.32,0,0,,
ENSMUSG00000087127,599,447.37,0,0,,
ENSMUSG00000077469,130,24.52,0,0,,
ENSMUSG00000108486,336,187.37,0,0,,
ENSMUSG00000108333,254,112.28,0,0,,
ENSMUSG00000108739,427,276.17,0,0,,
ENSMUSG00000093153,70,5.37,0,0,,
ENSMUSG00000108657,799,647.21,0,0,,
ENSMUSG00000088799,119,19.45,0,0,,
ENSMUSG00000108575,1140,987.99,0,0,,
ENSMUSG00000088307,126,22.6,0,0,,
ENSMUSG00000118454,1944,1791.99,0,0,,
ENSMUSG00000108704,755,603.24,0,0,,
ENSMUSG00000100776,1204,1051.99,0,0,,
ENSMUSG00000100068,1214,1061.99,0,0,,
ENSMUSG00000096990,2291,2138.99,0,0,,
ENSMUSG00000044997,566,414.18,0,0,,
ENSMUSG00000100387,450,298.92,0,0,,
ENSMUSG00000108711,138,28.59,0,0,,
ENSMUSG00000098016,975,823.11,0,0,,
ENSMUSG00000093359,101,12.88,0,0,,
ENSMUSG00000093216,90,10.06,0,0,,
ENSMUSG00000101965,659,507.31,0,0,,
ENSMUSG00000104330,922,770.12,0,0,,
ENSMUSG00000103882,1160,1007.99,0,0,,
ENSMUSG00000102516,4008,3855.99,0,0,,
ENSMUSG00000104420,2386,2233.99,0,0,,
ENSMUSG00000104454,1542,1389.99,0,0,,
ENSMUSG00000089273,279,134.34,0,0,,
ENSMUSG00000101342,874,722.15,0,0,,
ENSMUSG00000100616,410,259.39,0,0,,
ENSMUSG00000100905,354,204.69,0,0,,
ENSMUSG00000099715,1635,1482.99,0,0,,
ENSMUSG00000108507,1201,1048.99,0,0,,
ENSMUSG00000108790,2303,2150.99,0,0,,
ENSMUSG00000108330,802,650.21,0,0,,
ENSMUSG00000108572,3258,3105.99,0,0,,
ENSMUSG00000093540,1288,1135.99,0,0,,
ENSMUSG00000064591,106,14.47,0,0,,
ENSMUSG00000108726,600,448.37,0,0,,
ENSMUSG00000108334,737,585.25,0,0,,
ENSMUSG00000089230,58,2.77,0,0,,
ENSMUSG00000108332,381,237.66,0,0,,
ENSMUSG00000108749,469,317.77,0,0,,
ENSMUSG00000101410,2177,2024.99,0,0,,
ENSMUSG00000101548,2544,2391.99,0,0,,
ENSMUSG00000100374,1891,1738.99,0,0,,
ENSMUSG00000094848,107,14.81,0,0,,
ENSMUSG00000102073,2558,2405.99,0,0,,
ENSMUSG00000099781,2141,1988.99,0,0,,
ENSMUSG00000094920,2574,2421.99,0,0,,
ENSMUSG00000099846,1891,1738.99,0,0,,
ENSMUSG00000100169,645,493.32,0,0,,
ENSMUSG00000060565,3441,3288.99,0,0,,
ENSMUSG00000099765,2578,2425.99,0,0,,
ENSMUSG00000101847,3492,3339.99,0,0,,
ENSMUSG00000100810,222,85.62,0,0,,
ENSMUSG00000095537,105,14.14,0,0,,
ENSMUSG00000100841,2578,2425.99,0,0,,
ENSMUSG00000094233,2626,2473.99,0,0,,
ENSMUSG00000100788,3452,3299.99,0,0,,
ENSMUSG00000099772,225,88.05,0,0,,
ENSMUSG00000101855,756,615.75,0,0,,
ENSMUSG00000094419,107,14.81,0,0,,
ENSMUSG00000101470,2560,2407.99,0,0,,
ENSMUSG00000099981,2575,2422.99,0,0,,
ENSMUSG00000096277,2604,2451.99,0,0,,
ENSMUSG00000101023,3483,3330.99,0,0,,
ENSMUSG00000095053,105,14.14,0,0,,
ENSMUSG00000101035,2560,2407.99,0,0,,
ENSMUSG00000101703,1887,1734.99,0,0,,
ENSMUSG00000101454,2565,2412.99,0,0,,
ENSMUSG00000102017,2580,2427.99,0,0,,
ENSMUSG00000097653,2632,2479.99,0,0,,
ENSMUSG00000099951,3489,3336.99,0,0,,
ENSMUSG00000096181,105,14.14,0,0,,
ENSMUSG00000100112,2564,2411.99,0,0,,
ENSMUSG00000100721,2580,2427.99,0,0,,
ENSMUSG00000098777,107,14.81,0,0,,
ENSMUSG00000100490,1290,1137.99,0,0,,
ENSMUSG00000104150,2370,2217.99,0,0,,
ENSMUSG00000099934,594,442.38,0,0,,
ENSMUSG00000070236,111,16.25,0,0,,
ENSMUSG00000100912,464,312.8,0,0,,
ENSMUSG00000101901,532,380.5,0,0,,
ENSMUSG00000110135,399,248.57,0,0,,
ENSMUSG00000102085,896,743.65,0,0,,
ENSMUSG00000100431,598,447.7,0,0,,
ENSMUSG00000102227,2998,2845.99,0,0,,
ENSMUSG00000109083,833,681.62,0,0,,
ENSMUSG00000102464,3277,3124.99,0,0,,
ENSMUSG00000101153,1202,1049.99,0,0,,
ENSMUSG00000087914,272,128.08,0,0,,
ENSMUSG00000100650,471,319.76,0,0,,
ENSMUSG00000118476,436,285.08,0,0,,
ENSMUSG00000102004,890,738.32,0,0,,
ENSMUSG00000100600,1694,1542.14,0,0,,
ENSMUSG00000108672,493,341.65,0,0,,
ENSMUSG00000101643,2694,2541.99,0,0,,
ENSMUSG00000084473,81,8.12,0,0,,
ENSMUSG00000099768,2188,2035.99,0,0,,
ENSMUSG00000091692,2694,2541.49,0,0,,
ENSMUSG00000108397,736,584.25,0,0,,
ENSMUSG00000108364,304,157.22,0,0,,
ENSMUSG00000048312,2852,2699.99,0,0,,
ENSMUSG00000100732,189,60.52,0,0,,
ENSMUSG00000108661,1301,1148.99,0,0,,
ENSMUSG00000108490,585,433.62,0,0,,
ENSMUSG00000102113,807,655.2,0,0,,
ENSMUSG00000108619,241,101.22,0,0,,
ENSMUSG00000101195,2557,2404.99,0,0,,
ENSMUSG00000101650,2173,2020.99,0,0,,
ENSMUSG00000108754,658,506.31,0,0,,
ENSMUSG00000072259,2828,2675.99,0,0,,
ENSMUSG00000078737,2560,2407.99,0,0,,
ENSMUSG00000100376,189,60.52,0,0,,
ENSMUSG00000099657,2171,2018.99,0,0,,
ENSMUSG00000099979,1024,871.99,0,0,,
ENSMUSG00000108395,445,293.98,0,0,,
ENSMUSG00000101196,2815,2662.99,0,0,,
ENSMUSG00000108779,1120,967.99,0,0,,
ENSMUSG00000049062,2129,1976.99,0,0,,
ENSMUSG00000108340,802,650.21,0,0,,
ENSMUSG00000099511,184,56.99,0,0,,
ENSMUSG00000092031,2177,2024.99,0,0,,
ENSMUSG00000082080,3490,3337.99,0,0,,
ENSMUSG00000066537,6454,4467,0,0,,
ENSMUSG00000108312,217,81.64,0,0,,
ENSMUSG00000090341,469,317.77,0,0,,
ENSMUSG00000108482,546,394.47,0,0,,
ENSMUSG00000091401,1602,1449.99,0,0,,
ENSMUSG00000074164,1716,1563.63,0,0,,
ENSMUSG00000092538,240,100.39,0,0,,
ENSMUSG00000092451,2596,2443.99,0,0,,
ENSMUSG00000090383,3657,3505.27,0,0,,
ENSMUSG00000092328,2598,2445.99,0,0,,
ENSMUSG00000092032,7470,7318.24,0,0,,
ENSMUSG00000083623,2066,1913.99,0,0,,
ENSMUSG00000108562,122,20.76,0,0,,
ENSMUSG00000090967,2598,2445.99,0,0,,
ENSMUSG00000092370,242,102.06,0,0,,
ENSMUSG00000092411,1429,1276.99,0,0,,
ENSMUSG00000092382,246,105.44,0,0,,
ENSMUSG00000070621,897,745.13,0,0,,
ENSMUSG00000030463,1154,1002.06,0,0,,
ENSMUSG00000092505,255,113.14,0,0,,
ENSMUSG00000108491,417,266.29,0,0,,
ENSMUSG00000094462,123,21.21,0,0,,
ENSMUSG00000076180,110,15.88,0,0,,
ENSMUSG00000092554,511,359.56,0,0,,
ENSMUSG00000092238,1116,963.99,0,0,,
ENSMUSG00000091926,2992,2839.99,0,0,,
ENSMUSG00000092191,1118,965.99,0,0,,
ENSMUSG00000090751,8965,8813.24,0,0,,
ENSMUSG00000080892,484,332.7,0,0,,
ENSMUSG00000076190,110,15.88,0,0,,
ENSMUSG00000091528,2592,2439.99,0,0,,
ENSMUSG00000108666,348,198.89,0,0,,
ENSMUSG00000108492,536,384.49,0,0,,
ENSMUSG00000077022,110,15.88,0,0,,
ENSMUSG00000108300,238,98.72,0,0,,
ENSMUSG00000039013,1963,1810.87,0,0,,
ENSMUSG00000070606,265,121.89,0,0,,
ENSMUSG00000108775,354,204.69,0,0,,
ENSMUSG00000093639,1532,1380.06,0,0,,
