Name,Length,EffectiveLength,TPM,NumReads,MGI symbol,Gene name
ENSMUSG00000089155,139,27.99,0,0,,
ENSMUSG00000081868,180,52.28,0,0,,
ENSMUSG00000084048,301,149.4,0,0,,
ENSMUSG00000089555,88,8.58,0,0,,
ENSMUSG00000087253,2788,2628.77,0,0,,
ENSMUSG00000084412,213,75.53,0,0,,
ENSMUSG00000082607,573,414.37,0,0,,
ENSMUSG00000082040,331,177.04,0,0,,
ENSMUSG00000078962,2532,2372.27,0,0,,
ENSMUSG00000093168,89,8.8,0,0,,
ENSMUSG00000084004,944,785.02,0,0,,
ENSMUSG00000082874,564,405.4,0,0,,
ENSMUSG00000083580,876,717.04,0,0,,
ENSMUSG00000085856,615,456.28,0,0,,
ENSMUSG00000085021,1341,1181.77,0,0,,
ENSMUSG00000083008,252,106.56,0,0,,
ENSMUSG00000085979,793,634.09,0,0,,
ENSMUSG00000092455,385,228.5,0,0,,
ENSMUSG00000077621,102,12.26,0,0,,
ENSMUSG00000065869,104,12.93,0,0,,
ENSMUSG00000088010,100,11.58,0,0,,
ENSMUSG00000086366,537,378.53,0,0,,
ENSMUSG00000088495,109,14.55,0,0,,
ENSMUSG00000065591,107,13.87,0,0,,
ENSMUSG00000106362,91,9.36,0,0,,
ENSMUSG00000020286,949,789.96,0,0,,
ENSMUSG00000089103,117,17.68,0,0,,
ENSMUSG00000087741,145,31.19,0,0,,
ENSMUSG00000084769,479,320.87,0,0,,
ENSMUSG00000084206,259,112.46,0,0,,
ENSMUSG00000104783,105,13.24,0,0,,
ENSMUSG00000055010,757,598.11,0,0,,
ENSMUSG00000085167,715,556.14,0,0,,
ENSMUSG00000086612,533,374.56,0,0,,
ENSMUSG00000085516,522,363.11,0,0,,
ENSMUSG00000086117,656,497.21,0,0,,
ENSMUSG00000085579,443,285.25,0,0,,
ENSMUSG00000087085,376,219.82,0,0,,
ENSMUSG00000086892,744,585.12,0,0,,
ENSMUSG00000081767,1148,988.77,0,0,,
ENSMUSG00000088502,73,5.75,0,0,,
ENSMUSG00000080631,144,30.63,0,0,,
ENSMUSG00000073103,2466,2306.77,0,0,,
ENSMUSG00000087145,508,349.21,0,0,,
ENSMUSG00000033015,757,598.75,0,0,,
ENSMUSG00000077669,128,22.52,0,0,,
ENSMUSG00000086439,806,647.09,0,0,,
ENSMUSG00000032985,972,813.87,0,0,,
ENSMUSG00000064761,130,23.44,0,0,,
ENSMUSG00000099015,109,14.55,0,0,,
ENSMUSG00000065889,164,42.17,0,0,,
ENSMUSG00000081811,764,605.11,0,0,,
ENSMUSG00000068314,1153,993.51,0,0,,
ENSMUSG00000082038,469,310.95,0,0,,
ENSMUSG00000082294,715,556.14,0,0,,
ENSMUSG00000080987,524,365.59,0,0,,
ENSMUSG00000083895,219,80.07,0,0,,
ENSMUSG00000084588,82,7.67,0,0,,
ENSMUSG00000088654,119,18.46,0,0,,
ENSMUSG00000088438,132,24.43,0,0,,
ENSMUSG00000080735,397,240.15,0,0,,
ENSMUSG00000081658,364,208.28,0,0,,
ENSMUSG00000082243,476,317.9,0,0,,
ENSMUSG00000084064,244,99.93,0,0,,
ENSMUSG00000083201,1883,1723.77,0,0,,
ENSMUSG00000084905,501,342.7,0,0,,
ENSMUSG00000084966,1597,1437.77,0,0,,
ENSMUSG00000076318,86,8.25,0,0,,
ENSMUSG00000106400,69,4.75,0,0,,
ENSMUSG00000085510,600,441.3,0,0,,
ENSMUSG00000065539,72,5.58,0,0,,
ENSMUSG00000065415,108,14.2,0,0,,
ENSMUSG00000083298,940,781.02,0,0,,
ENSMUSG00000080517,126,21.63,0,0,,
ENSMUSG00000080827,228,87.06,0,0,,
ENSMUSG00000082721,258,111.61,0,0,,
ENSMUSG00000081575,758,599.11,0,0,,
ENSMUSG00000086707,520,361.61,0,0,,
ENSMUSG00000083917,1405,1245.77,0,0,,
ENSMUSG00000080851,472,313.93,0,0,,
ENSMUSG00000088135,140,28.5,0,0,,
ENSMUSG00000080906,816,657.08,0,0,,
ENSMUSG00000101872,448,290.19,0,0,,
ENSMUSG00000081712,829,670.07,0,0,,
ENSMUSG00000082078,508,349.66,0,0,,
ENSMUSG00000083655,750,591.12,0,0,,
ENSMUSG00000087474,1933,1773.77,0,0,,
ENSMUSG00000083990,390,233.34,0,0,,
ENSMUSG00000086986,362,206.36,0,0,,
ENSMUSG00000084146,979,820.01,0,0,,
ENSMUSG00000082213,604,445.29,0,0,,
ENSMUSG00000082049,779,620.1,0,0,,
ENSMUSG00000079890,1200,1040.77,0,0,,
ENSMUSG00000091195,87,8.4,0,0,,
ENSMUSG00000103635,365,209.24,0,0,,
ENSMUSG00000085772,711,552.48,0,0,,
ENSMUSG00000086335,889,730.04,0,0,,
ENSMUSG00000020299,2000,1840.77,0,0,,
ENSMUSG00000081613,697,538.16,0,0,,
ENSMUSG00000020295,604,445.29,0,0,,
ENSMUSG00000044056,685,525.7,0,0,,
ENSMUSG00000098054,958,799.01,0,0,,
ENSMUSG00000085676,668,509.19,0,0,,
ENSMUSG00000020270,476,319.15,0,0,,
ENSMUSG00000085402,349,194.02,0,0,,
ENSMUSG00000077836,84,8,0,0,,
ENSMUSG00000087318,656,497.21,0,0,,
ENSMUSG00000057967,1039,879.39,0,0,,
ENSMUSG00000087501,2770,2610.77,0,0,,
ENSMUSG00000098456,718,559.55,0,0,,
ENSMUSG00000069913,388,231.4,0,0,,
ENSMUSG00000083471,532,373.56,0,0,,
ENSMUSG00000073052,2413,2253.77,0,0,,
ENSMUSG00000085240,700,541.15,0,0,,
ENSMUSG00000087328,592,433.33,0,0,,
ENSMUSG00000085684,493,338.93,0,0,,
ENSMUSG00000086243,500,341.71,0,0,,
ENSMUSG00000047861,2357,2197.77,0,0,,
ENSMUSG00000087122,635,476.24,0,0,,
ENSMUSG00000069911,5233,5073.77,0,0,,
ENSMUSG00000077543,127,22.08,0,0,,
ENSMUSG00000085090,340,185.48,0,0,,
ENSMUSG00000064577,107,13.87,0,0,,
ENSMUSG00000088125,137,26.99,0,0,,
ENSMUSG00000082309,472,313.93,0,0,,
ENSMUSG00000086311,454,296.11,0,0,,
ENSMUSG00000065583,110,14.91,0,0,,
ENSMUSG00000065553,86,8.25,0,0,,
ENSMUSG00000082688,679,520.18,0,0,,
ENSMUSG00000051062,1503,1343.77,0,0,,
ENSMUSG00000081571,736,577.12,0,0,,
ENSMUSG00000049336,4233,4074.52,0,0,,
ENSMUSG00000087245,619,460.27,0,0,,
ENSMUSG00000086375,706,547.15,0,0,,
ENSMUSG00000065173,106,13.55,0,0,,
ENSMUSG00000087388,2914,2754.77,0,0,,
ENSMUSG00000093184,85,8.12,0,0,,
ENSMUSG00000082587,1147,987.77,0,0,,
ENSMUSG00000087296,639,480.23,0,0,,
ENSMUSG00000070249,107,13.87,0,0,,
ENSMUSG00000083806,359,203.51,0,0,,
ENSMUSG00000088603,145,31.19,0,0,,
ENSMUSG00000085301,1391,1231.77,0,0,,
ENSMUSG00000082295,661,502.2,0,0,,
ENSMUSG00000080749,520,361.61,0,0,,
ENSMUSG00000085588,385,228.5,0,0,,
ENSMUSG00000081097,466,307.98,0,0,,
ENSMUSG00000082390,1209,1049.77,0,0,,
ENSMUSG00000080835,346,191.17,0,0,,
ENSMUSG00000065916,156,37.4,0,0,,
ENSMUSG00000086475,375,218.86,0,0,,
ENSMUSG00000081112,544,385.49,0,0,,
ENSMUSG00000081847,485,326.82,0,0,,
ENSMUSG00000087306,2817,2657.77,0,0,,
ENSMUSG00000084293,332,177.97,0,0,,
ENSMUSG00000020436,2591,2431.77,0,0,,
ENSMUSG00000010803,1779,1620.12,0,0,,
ENSMUSG00000020428,2152,1993.1,0,0,,
ENSMUSG00000007653,1863,1704.42,0,0,,
ENSMUSG00000084627,312,159.45,0,0,,
ENSMUSG00000055456,1533,1373.77,0,0,,
ENSMUSG00000085951,217,78.54,0,0,,
ENSMUSG00000085533,518,359.62,0,0,,
ENSMUSG00000086170,1292,1132.77,0,0,,
ENSMUSG00000086791,182,53.59,0,0,,
ENSMUSG00000065601,65,3.48,0,0,,
ENSMUSG00000084889,292,141.28,0,0,,
ENSMUSG00000084307,290,139.49,0,0,,
ENSMUSG00000085239,468,309.96,0,0,,
ENSMUSG00000082614,654,495.21,0,0,,
ENSMUSG00000083662,684,525.17,0,0,,
ENSMUSG00000086738,445,287.22,0,0,,
ENSMUSG00000082790,160,39.76,0,0,,
ENSMUSG00000092889,54,11.77,0,0,,
ENSMUSG00000082750,554,395.44,0,0,,
ENSMUSG00000086501,698,539.16,0,0,,
ENSMUSG00000102563,530,371.57,0,0,,
ENSMUSG00000085784,631,472.25,0,0,,
ENSMUSG00000084773,1447,1287.77,0,0,,
ENSMUSG00000087089,342,187.38,0,0,,
ENSMUSG00000103248,265,117.59,0,0,,
ENSMUSG00000104099,685,526.17,0,0,,
ENSMUSG00000085476,141,29.15,0,0,,
ENSMUSG00000077320,132,24.43,0,0,,
ENSMUSG00000086686,685,526.17,0,0,,
ENSMUSG00000083017,389,232.37,0,0,,
ENSMUSG00000076031,109,14.55,0,0,,
ENSMUSG00000082870,342,187.38,0,0,,
ENSMUSG00000098942,121,19.31,0,0,,
ENSMUSG00000087607,480,321.86,0,0,,
ENSMUSG00000099331,57,7.69,0,0,,
ENSMUSG00000085853,578,419.36,0,0,,
ENSMUSG00000078924,1065,905.77,0,0,,
ENSMUSG00000081713,300,148.49,0,0,,
ENSMUSG00000086981,792,635.53,0,0,,
ENSMUSG00000082749,577,418.36,0,0,,
ENSMUSG00000080970,273,124.51,0,0,,
ENSMUSG00000055546,2173,2013.77,0,0,,
ENSMUSG00000082818,345,190.22,0,0,,
ENSMUSG00000065804,161,40.36,0,0,,
ENSMUSG00000083954,1272,1112.77,0,0,,
ENSMUSG00000083159,661,502.2,0,0,,
ENSMUSG00000082250,531,372.57,0,0,,
ENSMUSG00000088425,119,18.46,0,0,,
ENSMUSG00000064500,67,4.08,0,0,,
ENSMUSG00000064725,81,7.45,0,0,,
ENSMUSG00000064780,68,4.41,0,0,,
ENSMUSG00000084153,945,786.02,0,0,,
ENSMUSG00000083178,1375,1215.77,0,0,,
ENSMUSG00000082116,310,157.63,0,0,,
ENSMUSG00000047511,2584,2424.33,0,0,,
ENSMUSG00000050763,2274,2114.52,0,0,,
ENSMUSG00000048378,1982,1822.39,0,0,,
ENSMUSG00000100923,1859,1699.89,0,0,,
ENSMUSG00000101874,2087,1927.39,0,0,,
ENSMUSG00000045421,1906,1746.39,0,0,,
ENSMUSG00000084278,912,753.03,0,0,,
ENSMUSG00000107573,2776,2617.1,0,0,,
ENSMUSG00000063386,2888,2728.89,0,0,,
ENSMUSG00000108167,2046,1886.77,0,0,,
ENSMUSG00000059729,2832,2673.19,0,0,,
ENSMUSG00000044170,2736,2576.27,0,0,,
ENSMUSG00000107417,2554,2394.89,0,0,,
ENSMUSG00000063827,3608,3448.42,0,0,,
ENSMUSG00000095187,2945,2785.89,0,0,,
ENSMUSG00000107645,1718,1558.89,0,0,,
ENSMUSG00000081791,187,56.97,0,0,,
ENSMUSG00000081570,487,328.81,0,0,,
ENSMUSG00000092894,77,6.44,0,0,,
ENSMUSG00000081934,379,222.71,0,0,,
ENSMUSG00000080487,115,16.93,0,0,,
ENSMUSG00000065417,98,11,0,0,,
ENSMUSG00000084302,1012,852.77,0,0,,
ENSMUSG00000098474,62,2.79,0,0,,
ENSMUSG00000082545,262,115.03,0,0,,
ENSMUSG00000050087,717,558.14,0,0,,
ENSMUSG00000076450,95,10.35,0,0,,
ENSMUSG00000089366,276,127.1,0,0,,
ENSMUSG00000085564,1809,1649.77,0,0,,
ENSMUSG00000087080,517,358.62,0,0,,
ENSMUSG00000088205,113,16.12,0,0,,
ENSMUSG00000000617,3347,3188.02,0,0,,
ENSMUSG00000086226,664,505.2,0,0,,
ENSMUSG00000072983,1771,1611.77,0,0,,
ENSMUSG00000044542,701,542.47,0,0,,
ENSMUSG00000083542,1001,841.77,0,0,,
ENSMUSG00000050343,2636,2476.89,0,0,,
ENSMUSG00000082074,3335,3175.77,0,0,,
ENSMUSG00000061952,1831,1672.1,0,0,,
ENSMUSG00000083825,955,796.02,0,0,,
ENSMUSG00000060918,1872,1712.4,0,0,,
ENSMUSG00000059397,3591,3431.52,0,0,,
ENSMUSG00000057890,942,783.02,0,0,,
ENSMUSG00000072982,1148,988.77,0,0,,
ENSMUSG00000080918,811,652.09,0,0,,
ENSMUSG00000083156,1234,1074.77,0,0,,
ENSMUSG00000083312,936,777.02,0,0,,
ENSMUSG00000084744,144,30.63,0,0,,
ENSMUSG00000097219,2432,2272.77,0,0,,
ENSMUSG00000093325,108,14.2,0,0,,
ENSMUSG00000086493,333,178.91,0,0,,
ENSMUSG00000084800,575,416.36,0,0,,
ENSMUSG00000093006,111,15.3,0,0,,
ENSMUSG00000097605,2986,2826.77,0,0,,
ENSMUSG00000092870,91,9.36,0,0,,
ENSMUSG00000062204,936,777.02,0,0,,
ENSMUSG00000083175,601,442.3,0,0,,
ENSMUSG00000060170,936,777.02,0,0,,
ENSMUSG00000086920,494,335.75,0,0,,
ENSMUSG00000086395,2984,2824.77,0,0,,
ENSMUSG00000080951,163,41.56,0,0,,
ENSMUSG00000081297,596,437.31,0,0,,
ENSMUSG00000083129,153,35.63,0,0,,
ENSMUSG00000087668,1179,1019.77,0,0,,
ENSMUSG00000082263,388,231.4,0,0,,
ENSMUSG00000064719,107,13.87,0,0,,
ENSMUSG00000105908,71,5.35,0,0,,
ENSMUSG00000036216,531,372.57,0,0,,
ENSMUSG00000049427,731,572.13,0,0,,
ENSMUSG00000054450,932,773.03,0,0,,
ENSMUSG00000085718,576,417.36,0,0,,
ENSMUSG00000000869,567,407.93,0,0,,
ENSMUSG00000020383,1205,1045.77,0,0,,
ENSMUSG00000084373,633,474.24,0,0,,
ENSMUSG00000084419,310,157.63,0,0,,
ENSMUSG00000036117,1537,1377.77,0,0,,
ENSMUSG00000086595,417,259.69,0,0,,
ENSMUSG00000083986,353,197.81,0,0,,
ENSMUSG00000099153,58,4.22,0,0,,
ENSMUSG00000091191,2026,1866.9,0,0,,
ENSMUSG00000118395,192,60.39,0,0,,
ENSMUSG00000081098,172,47.11,0,0,,
ENSMUSG00000036045,1131,971.77,0,0,,
ENSMUSG00000086209,1078,918.77,0,0,,
ENSMUSG00000085585,528,369.58,0,0,,
ENSMUSG00000018914,629,470.25,0,0,,
ENSMUSG00000085888,647,487.76,0,0,,
ENSMUSG00000020332,1461,1301.77,0,0,,
ENSMUSG00000084212,298,146.67,0,0,,
ENSMUSG00000088437,108,14.2,0,0,,
ENSMUSG00000093341,77,6.44,0,0,,
ENSMUSG00000086039,563,404.4,0,0,,
ENSMUSG00000082503,468,309.96,0,0,,
ENSMUSG00000086789,928,769.03,0,0,,
ENSMUSG00000088231,170,45.88,0,0,,
ENSMUSG00000082180,454,296.11,0,0,,
ENSMUSG00000080738,243,99.11,0,0,,
ENSMUSG00000055333,14476,14316.27,0,0,,
ENSMUSG00000081107,170,45.88,0,0,,
ENSMUSG00000065061,140,28.5,0,0,,
ENSMUSG00000087342,124,20.71,0,0,,
ENSMUSG00000098906,56,10.61,0,0,,
ENSMUSG00000086460,250,104.89,0,0,,
ENSMUSG00000083363,470,311.94,0,0,,
ENSMUSG00000086020,500,341.71,0,0,,
ENSMUSG00000037393,3302,3142.77,0,0,,
ENSMUSG00000084169,229,87.85,0,0,,
ENSMUSG00000065635,76,6.23,0,0,,
ENSMUSG00000088228,96,10.55,0,0,,
ENSMUSG00000020524,3425,3267.53,0,0,,
ENSMUSG00000086028,821,662.08,0,0,,
ENSMUSG00000085719,1186,1026.77,0,0,,
ENSMUSG00000086933,1548,1388.77,0,0,,
ENSMUSG00000077155,103,12.61,0,0,,
ENSMUSG00000065806,119,18.46,0,0,,
ENSMUSG00000084223,291,140.38,0,0,,
ENSMUSG00000083657,357,201.6,0,0,,
ENSMUSG00000089280,271,122.78,0,0,,
ENSMUSG00000086666,719,560.14,0,0,,
ENSMUSG00000086962,1185,1025.85,0,0,,
ENSMUSG00000081223,670,511.19,0,0,,
ENSMUSG00000087629,503,344.69,0,0,,
ENSMUSG00000118428,971,812.01,0,0,,
ENSMUSG00000013643,1156,996.77,0,0,,
ENSMUSG00000082181,219,80.07,0,0,,
ENSMUSG00000013653,926,767.03,0,0,,
ENSMUSG00000058287,1356,1196.77,0,0,,
ENSMUSG00000052642,549,390.46,0,0,,
ENSMUSG00000043314,1735,1575.77,0,0,,
ENSMUSG00000081287,1467,1307.39,0,0,,
ENSMUSG00000050813,2000,1840.57,0,0,,
ENSMUSG00000058807,966,807.01,0,0,,
ENSMUSG00000050818,1985,1825.77,0,0,,
ENSMUSG00000083501,284,134.14,0,0,,
ENSMUSG00000064252,2137,1978.1,0,0,,
ENSMUSG00000057654,1957,1798.08,0,0,,
ENSMUSG00000059279,1681,1522.08,0,0,,
ENSMUSG00000108156,392,235.29,0,0,,
ENSMUSG00000060765,1357,1197.77,0,0,,
ENSMUSG00000056564,2812,2653.1,0,0,,
ENSMUSG00000037145,842,682.74,0,0,,
ENSMUSG00000043880,1100,941.53,0,0,,
ENSMUSG00000037124,2192,2032.77,0,0,,
ENSMUSG00000063549,4054,3895.09,0,0,,
ENSMUSG00000088222,132,24.43,0,0,,
ENSMUSG00000107711,1979,1819.4,0,0,,
ENSMUSG00000082495,1030,870.77,0,0,,
ENSMUSG00000064044,1894,1734.52,0,0,,
ENSMUSG00000108265,3043,2884.1,0,0,,
ENSMUSG00000060030,2226,2066.77,0,0,,
ENSMUSG00000056959,1728,1568.86,0,0,,
ENSMUSG00000059504,1889,1729.77,0,0,,
ENSMUSG00000096806,2352,2192.4,0,0,,
ENSMUSG00000094805,1854,1695.19,0,0,,
ENSMUSG00000085744,328,174.24,0,0,,
ENSMUSG00000086063,585,426.34,0,0,,
ENSMUSG00000020490,2343,2183.52,0,0,,
ENSMUSG00000080712,465,306.99,0,0,,
ENSMUSG00000072902,2878,2718.77,0,0,,
ENSMUSG00000009900,2761,2601.77,0,0,,
ENSMUSG00000093572,96,10.55,0,0,,
ENSMUSG00000049291,1243,1083.77,0,0,,
ENSMUSG00000086910,659,500.2,0,0,,
ENSMUSG00000083234,305,153.04,0,0,,
ENSMUSG00000108457,375,218.86,0,0,,
ENSMUSG00000044061,1959,1799.77,0,0,,
ENSMUSG00000086330,895,735.97,0,0,,
ENSMUSG00000086536,500,341.71,0,0,,
ENSMUSG00000043648,1351,1191.39,0,0,,
ENSMUSG00000088950,137,26.99,0,0,,
ENSMUSG00000084766,669,510.19,0,0,,
ENSMUSG00000085551,274,125.37,0,0,,
ENSMUSG00000098502,127,22.08,0,0,,
ENSMUSG00000098547,80,7.21,0,0,,
ENSMUSG00000099259,66,3.76,0,0,,
ENSMUSG00000085132,468,309.96,0,0,,
ENSMUSG00000098349,118,18.06,0,0,,
ENSMUSG00000082148,962,803.01,0,0,,
ENSMUSG00000083412,442,284.26,0,0,,
ENSMUSG00000084249,761,602.11,0,0,,
ENSMUSG00000096745,382,225.6,0,0,,
ENSMUSG00000084273,382,225.6,0,0,,
ENSMUSG00000097913,2110,1950.77,0,0,,
ENSMUSG00000093924,1983,1823.77,0,0,,
ENSMUSG00000096363,382,225.6,0,0,,
ENSMUSG00000095680,382,225.6,0,0,,
ENSMUSG00000095291,382,225.6,0,0,,
ENSMUSG00000096088,382,225.6,0,0,,
ENSMUSG00000096483,382,225.6,0,0,,
ENSMUSG00000094005,382,225.6,0,0,,
ENSMUSG00000084335,385,228.5,0,0,,
ENSMUSG00000095605,382,225.6,0,0,,
ENSMUSG00000093978,1986,1826.77,0,0,,
ENSMUSG00000095136,382,225.6,0,0,,
ENSMUSG00000094566,1986,1826.77,0,0,,
ENSMUSG00000084034,381,224.63,0,0,,
ENSMUSG00000092734,64,3.24,0,0,,
ENSMUSG00000089581,97,10.76,0,0,,
ENSMUSG00000088956,126,21.63,0,0,,
ENSMUSG00000081578,1037,877.77,0,0,,
ENSMUSG00000080912,717,558.14,0,0,,
ENSMUSG00000064718,107,13.87,0,0,,
ENSMUSG00000082032,414,256.76,0,0,,
ENSMUSG00000010086,1776,1616.97,0,0,,
ENSMUSG00000042436,1195,1036.66,0,0,,
ENSMUSG00000085459,333,178.91,0,0,,
ENSMUSG00000042371,2112,1952.27,0,0,,
ENSMUSG00000098196,832,673.07,0,0,,
ENSMUSG00000064939,107,13.87,0,0,,
ENSMUSG00000084805,1084,924.77,0,0,,
ENSMUSG00000083212,385,228.5,0,0,,
ENSMUSG00000081340,307,154.88,0,0,,
ENSMUSG00000086310,407,249.9,0,0,,
ENSMUSG00000086636,362,206.36,0,0,,
ENSMUSG00000087120,294,143.08,0,0,,
ENSMUSG00000064437,72,5.58,0,0,,
ENSMUSG00000065734,72,5.58,0,0,,
ENSMUSG00000077457,72,5.58,0,0,,
ENSMUSG00000085762,837,677.99,0,0,,
ENSMUSG00000085170,779,620.1,0,0,,
ENSMUSG00000081852,298,146.67,0,0,,
ENSMUSG00000098292,2936,2776.77,0,0,,
ENSMUSG00000096083,399,242.1,0,0,,
ENSMUSG00000086674,713,554.14,0,0,,
ENSMUSG00000064692,141,29.01,0,0,,
ENSMUSG00000087039,494,335.75,0,0,,
ENSMUSG00000042200,723,564.13,0,0,,
ENSMUSG00000087604,1600,1440.27,0,0,,
ENSMUSG00000042189,1748,1588.77,0,0,,
ENSMUSG00000085532,734,575.12,0,0,,
ENSMUSG00000083052,233,91.02,0,0,,
ENSMUSG00000085113,3270,3110.77,0,0,,
ENSMUSG00000082256,707,548.15,0,0,,
ENSMUSG00000083142,1282,1122.77,0,0,,
ENSMUSG00000084884,2235,2075.77,0,0,,
ENSMUSG00000087622,2112,1952.77,0,0,,
ENSMUSG00000080430,146,31.75,0,0,,
ENSMUSG00000086490,2433,2273.77,0,0,,
ENSMUSG00000083935,490,331.79,0,0,,
ENSMUSG00000076394,99,11.28,0,0,,
ENSMUSG00000020548,1092,932.77,0,0,,
ENSMUSG00000082857,590,431.33,0,0,,
ENSMUSG00000085162,1879,1720.08,0,0,,
ENSMUSG00000065104,110,14.91,0,0,,
ENSMUSG00000076460,100,11.58,0,0,,
ENSMUSG00000084967,3220,3060.77,0,0,,
ENSMUSG00000080978,979,820.01,0,0,,
ENSMUSG00000072834,731,572.13,0,0,,
ENSMUSG00000085926,2327,2167.77,0,0,,
ENSMUSG00000098855,72,5.58,0,0,,
ENSMUSG00000087410,1887,1727.27,0,0,,
ENSMUSG00000033196,4530,4370.43,0,0,,
ENSMUSG00000085479,2173,2013.77,0,0,,
ENSMUSG00000056328,4666,4506.39,0,0,,
ENSMUSG00000085348,873,714.39,0,0,,
ENSMUSG00000057003,5964,5804.77,0,0,,
ENSMUSG00000055775,4193,4033.52,0,0,,
ENSMUSG00000084567,313,160.37,0,0,,
ENSMUSG00000087058,523,364.6,0,0,,
ENSMUSG00000049928,3306,3146.27,0,0,,
ENSMUSG00000097886,705,552.24,0,0,,
ENSMUSG00000033044,632,473.66,0,0,,
ENSMUSG00000055134,2378,2218.27,0,0,,
ENSMUSG00000082266,673,514.18,0,0,,
ENSMUSG00000089599,126,21.63,0,0,,
ENSMUSG00000083924,385,228.5,0,0,,
ENSMUSG00000099174,120,18.87,0,0,,
ENSMUSG00000084993,407,249.9,0,0,,
ENSMUSG00000085937,1335,1175.77,0,0,,
ENSMUSG00000088910,103,12.61,0,0,,
ENSMUSG00000032921,916,756.71,0,0,,
ENSMUSG00000092727,105,13.24,0,0,,
ENSMUSG00000084522,84,8,0,0,,
ENSMUSG00000064899,135,25.98,0,0,,
ENSMUSG00000084069,171,46.49,0,0,,
ENSMUSG00000088787,101,11.92,0,0,,
ENSMUSG00000020890,4900,4741.02,0,0,,
ENSMUSG00000089438,105,13.24,0,0,,
ENSMUSG00000087003,383,226.57,0,0,,
ENSMUSG00000086900,566,407.39,0,0,,
ENSMUSG00000087881,144,30.63,0,0,,
ENSMUSG00000085178,840,681.06,0,0,,
ENSMUSG00000098432,78,6.69,0,0,,
ENSMUSG00000083485,389,232.37,0,0,,
ENSMUSG00000083300,182,53.59,0,0,,
ENSMUSG00000080573,120,18.87,0,0,,
ENSMUSG00000088752,83,7.86,0,0,,
ENSMUSG00000065862,143,30.08,0,0,,
ENSMUSG00000084708,144,30.63,0,0,,
ENSMUSG00000081333,590,431.33,0,0,,
ENSMUSG00000109737,3908,3748.77,0,0,,
ENSMUSG00000044084,1640,1480.77,0,0,,
ENSMUSG00000104996,63,3.02,0,0,,
ENSMUSG00000084251,492,333.77,0,0,,
ENSMUSG00000105100,123,20.24,0,0,,
ENSMUSG00000065534,89,8.8,0,0,,
ENSMUSG00000020884,1105,945.67,0,0,,
ENSMUSG00000081515,374,217.9,0,0,,
ENSMUSG00000070109,125,21.17,0,0,,
ENSMUSG00000105220,84,8,0,0,,
ENSMUSG00000065411,94,10.14,0,0,,
ENSMUSG00000018907,1154,994.54,0,0,,
ENSMUSG00000082370,421,263.62,0,0,,
ENSMUSG00000080814,538,379.52,0,0,,
ENSMUSG00000099109,64,3.24,0,0,,
ENSMUSG00000018919,645,486.25,0,0,,
ENSMUSG00000020830,672,513.18,0,0,,
ENSMUSG00000081690,319,165.88,0,0,,
ENSMUSG00000109833,237,94.22,0,0,,
ENSMUSG00000072768,576,417.36,0,0,,
ENSMUSG00000086976,406,248.92,0,0,,
ENSMUSG00000087279,701,542.18,0,0,,
ENSMUSG00000085952,911,752.03,0,0,,
ENSMUSG00000105932,70,5.07,0,0,,
ENSMUSG00000085502,1182,1022.77,0,0,,
ENSMUSG00000082983,273,124.51,0,0,,
ENSMUSG00000076232,93,9.9,0,0,,
ENSMUSG00000093858,2138,1978.77,0,0,,
ENSMUSG00000081968,474,315.91,0,0,,
ENSMUSG00000084139,389,232.37,0,0,,
ENSMUSG00000065246,106,13.55,0,0,,
ENSMUSG00000082098,246,101.57,0,0,,
ENSMUSG00000094154,134,25.47,0,0,,
ENSMUSG00000092528,3440,3280.27,0,0,,
ENSMUSG00000096455,134,25.47,0,0,,
ENSMUSG00000085230,353,197.81,0,0,,
ENSMUSG00000072753,1358,1198.66,0,0,,
ENSMUSG00000111450,1334,1174.39,0,0,,
ENSMUSG00000087116,3753,3593.77,0,0,,
ENSMUSG00000111373,1246,1086.77,0,0,,
ENSMUSG00000085659,320,166.81,0,0,,
ENSMUSG00000085251,468,311.66,0,0,,
ENSMUSG00000077456,131,23.93,0,0,,
ENSMUSG00000085528,787,628.1,0,0,,
ENSMUSG00000080577,103,12.61,0,0,,
ENSMUSG00000086951,1438,1278.27,0,0,,
ENSMUSG00000084599,116,17.31,0,0,,
ENSMUSG00000088747,271,122.78,0,0,,
ENSMUSG00000098658,109,14.55,0,0,,
ENSMUSG00000064567,145,31.19,0,0,,
ENSMUSG00000092725,73,5.75,0,0,,
ENSMUSG00000089224,192,60.39,0,0,,
ENSMUSG00000065298,162,40.95,0,0,,
ENSMUSG00000105756,90,9.07,0,0,,
ENSMUSG00000086943,1415,1256.82,0,0,,
ENSMUSG00000082405,219,80.07,0,0,,
ENSMUSG00000069825,3200,3040.77,0,0,,
ENSMUSG00000112920,1274,1114.77,0,0,,
ENSMUSG00000062128,1726,1566.27,0,0,,
ENSMUSG00000063881,2588,2428.43,0,0,,
ENSMUSG00000069824,1136,976.77,0,0,,
ENSMUSG00000108577,387,230.44,0,0,,
ENSMUSG00000069823,2179,2019.4,0,0,,
ENSMUSG00000086278,2031,1871.85,0,0,,
ENSMUSG00000108673,90,9.07,0,0,,
ENSMUSG00000055971,1508,1348.77,0,0,,
ENSMUSG00000084387,934,775.02,0,0,,
ENSMUSG00000072709,1380,1221.18,0,0,,
ENSMUSG00000108742,85,8.12,0,0,,
